competitor_500m,restaurant_500m,fastfood_500m,distance_to_university,distance_to_mall,distance_to_primary_road,target
4,6,0,736.9343303638431,2071.0696634299434,751.43534939389,0
0,1,0,3096.242791463517,1528.392715376,870.6902603286552,0
1,0,0,2933.615404402137,1613.7643375563928,503.0197112098502,0
10,13,4,275.18173216974,1009.7034344228094,449.5367273556668,0
1,1,0,2085.704907494378,1273.4515514591153,64.80749281043065,0
0,0,0,1727.714371537038,3839.985465799529,163.11039705072528,0
0,0,2,988.2897425900724,2313.313573178242,62.12394432980322,0
0,0,0,1163.9280581354915,1726.722790731327,1011.6986639608037,0
0,0,0,1024.8213272866597,2644.719258444157,1634.300055246763,0
0,0,0,4338.817081011822,2268.9510790039685,1344.8867636661125,0
0,0,0,680.8298001373987,2883.37713802939,626.6530445943662,0
2,9,0,2023.7843936834163,980.9518923978887,2079.6336952392485,0
0,1,0,1887.229934475351,3545.724243438293,1540.7848021382492,0
0,0,0,4685.784577567411,1455.4456415007057,1117.6674291276577,0
6,14,1,262.3975611390862,1192.2603174441074,911.1447087199978,0
9,14,2,1398.4125429269934,475.29934937463446,285.19100684683457,0
0,0,0,1234.5317213140843,1359.7798905616555,245.1848615237106,0
3,1,0,273.4865974449591,1807.4387099992266,166.95264497346818,0
0,0,0,2127.3635639094955,3485.7964346512063,1250.0154162835868,0
0,1,0,2284.7047188815086,4435.893552920197,190.69360117539645,0
0,0,1,2481.806945856001,2585.629008928008,797.4517458282625,0
0,7,0,1064.792829826326,1153.7644936696133,127.49899008603839,0
2,5,2,574.1097678583096,439.9511350538059,331.547720537749,0
16,36,17,266.037754157525,184.45508070042223,34.93132827938983,0
0,1,0,2086.1884505353264,1475.8039881763814,55.272665134705235,0
11,26,6,210.60259270443575,1515.822689654863,682.3833645855946,0
0,5,0,700.6951943736759,3075.95548701256,287.6784877401856,0
0,0,1,2322.96626260292,1153.328179363921,99.73622235918063,0
0,0,1,827.5902613308141,1602.1890148201912,1275.2905199607885,0
0,0,0,2492.482356473099,1358.5043985514048,816.4975264817155,0
0,0,3,418.2107948822875,892.559628401977,306.607856224163,0
0,0,0,1297.444324050164,3863.047746721043,2971.0648699472526,0
0,2,0,2312.898089851044,2813.1878518648628,67.46102087132041,0
0,0,0,697.6552261434281,309.50779382575234,327.2578385938764,0
0,0,0,1875.7049416413001,2036.671488318064,506.2831256497091,0
0,0,0,3083.650553942806,2245.5710736285027,959.9042573785285,0
0,0,0,1144.5044685898124,1091.8276993553575,377.4023843271731,0
0,2,0,446.65941293140526,1006.8714028576485,556.3428525697029,0
0,1,0,2055.804189591581,2949.3968868683837,483.8621219205141,0
0,0,0,2383.5383694397833,1644.702602756575,358.5201727098101,0
0,0,0,680.5216115270152,778.5328423970265,270.9492157931631,0
0,2,1,1178.5868147772833,2361.4951810961174,288.1913873919959,0
5,15,0,272.3089584331276,599.6515128793453,512.4664308627165,0
0,0,0,2107.475541968181,1821.2894505301203,510.3587496292634,0
0,0,0,1337.8327415727435,2804.402591479068,1402.2646659909092,0
0,0,0,1262.5153896358981,2386.7723109970816,783.5174368929072,0
0,0,0,3864.179169701763,2407.539438221538,206.33644063947273,0
0,1,0,1105.1324002736148,501.6972245815747,752.5090581046425,0
0,0,0,2255.860056522378,3701.398869553528,1841.853669811488,0
1,0,0,1070.2535079969066,1340.791277558509,1549.7716948575423,0
0,0,0,3928.4192952199733,2510.4080516535846,155.9197718959046,0
0,0,0,4236.753671705325,4131.575519448386,2910.371263053722,0
0,4,2,1119.0010905845222,974.2771371504004,534.1992295282606,0
4,1,3,2785.1855910878257,1257.263578448062,198.94427459391696,0
0,0,0,4154.979906529487,2132.370263806898,994.2411509689477,0
3,18,3,789.7994698436714,678.0452115943959,405.9553355928681,0
0,1,0,686.276766953119,1225.9830087839152,342.1828573277573,0
8,20,1,498.18016351610805,563.8762933519515,135.25779962622974,0
0,1,1,1247.4713490554254,608.9890153959275,565.1351564772252,0
4,11,1,510.15847493734844,795.5286059619325,178.39500888761043,0
2,1,0,1319.1762419625943,1004.1670452312974,17.609364771447716,0
0,2,0,594.3134761414451,554.7755205051784,255.0449331975432,0
0,2,0,2619.590718796385,2052.444178676509,704.8985577470971,0
0,0,0,2871.7502670376794,2223.321349956044,215.7306942994333,0
2,1,0,1405.5649899495393,1065.6428694391568,17.575441188481598,0
0,0,0,2783.064532970727,1656.1802100413897,152.05911129906252,0
0,0,1,882.8516361957502,616.5690068789725,692.2654273939719,0
2,4,0,628.4366170149852,1684.0929437523212,346.0716039942518,0
0,0,0,2793.8432011303285,1946.9752935893669,653.4914985942428,0
0,0,0,1724.643238518281,3154.7976828922597,1281.1202311840746,0
0,9,0,1051.7697450039173,844.740225006363,325.73537729856787,0
1,1,2,2670.603461692457,1452.437810707282,157.37035639184825,0
0,0,0,3182.9111309810332,1563.7907291916226,993.8123147207236,0
0,0,0,1635.665501636471,2380.3221604683054,1665.423115909145,0
4,5,0,754.0169824435031,463.3155712535953,298.18698253180366,0
1,1,0,557.9935999996646,1983.6838798838403,394.3054095213242,0
20,28,3,578.4209000092601,1154.2061680631098,316.4991687615035,0
0,4,1,380.82904341021685,1086.5560101001704,62.740446832510315,0
0,4,0,851.1701827931379,1585.739597002148,283.8859286907344,0
0,0,0,4936.850705577975,1978.1717714076578,1817.6793977195402,0
0,0,0,1095.9686775466391,962.8399710512126,827.8939968843908,0
0,0,0,827.7265306611499,972.8425250393424,833.5626931232179,0
0,0,0,1364.7511117348315,1143.301276182774,417.9705363924846,0
0,0,0,2100.5557912622344,1889.34779537324,1507.8553429328415,0
0,0,0,4136.377669551161,948.647533988234,400.1358128533379,0
0,5,0,900.0384411225996,1623.8752883817904,51.26369590259548,0
0,1,0,2240.375163573074,1481.0174415054134,70.1653086701876,0
0,0,0,3437.340858401339,2093.633779476942,318.6669244713518,0
0,0,0,2902.390578437048,1996.4513568300915,813.7409371296753,0
7,18,2,767.4629057540196,1346.7352466816487,214.12770781608404,0
0,0,0,628.2602070586202,3408.4561658119906,450.53458299921,0
0,3,5,1058.222288171157,712.9875986610208,179.02647766311716,0
0,0,0,4956.380950212387,1556.267875066862,1408.863518839369,0
1,0,0,918.1698939527764,1538.6819872827925,265.2178007208588,0
3,10,3,134.50261112532192,1682.4220606310428,0.6909468420422642,0
0,0,0,2041.9006961424166,1754.4066249258674,258.3631829434559,0
0,0,0,2259.2305456719832,1942.3657850893521,2567.042508130289,0
0,1,0,2442.1106074182453,2720.149311680837,46.94789812169352,0
1,0,0,296.19270035265004,1980.3823417542644,680.9680284942219,0
0,0,1,2365.944008175274,1359.903069796981,96.86802050200394,0
0,0,1,1022.5894184837862,1873.6263181762765,52.18260318786524,0
2,6,1,845.0608789186437,95.16844102104086,7.013788209119358,0
0,1,0,1366.6835376794638,929.3191312296038,547.8813582949374,0
1,1,3,989.4295811297252,276.6377339917752,123.07292967414679,0
2,0,0,942.6187416065065,3406.708324272564,617.3962053333292,0
1,3,0,2479.7504727747305,2846.6925935506424,331.1624251981327,0
0,0,0,2394.6766974416414,3155.3997824305884,744.1092444899656,0
3,0,0,2190.1574442873725,2602.43611183504,278.9141901830556,0
0,0,0,743.8208709021214,807.7083869340098,722.2461153826391,0
0,0,0,4310.5846682662905,4049.24015001854,2863.189504258002,0
0,0,0,2654.629053496508,3010.0725162723415,828.2952973881315,0
1,2,0,1644.7525190441074,971.639798813685,228.95589837555679,0
0,1,0,1899.3625091709332,4149.026766122793,101.72961277972092,0
2,1,2,2429.8478396303103,1283.3516455407769,2.866792192737433,0
0,0,0,1036.501646512218,2358.9836384241166,559.515681010908,0
0,0,0,2422.5594458278624,1663.93632503095,254.45418941284547,0
2,4,0,853.9328691578195,831.8831830743515,462.11884116346505,0
0,3,0,955.801017267312,1124.143513263436,646.4180185689481,0
1,0,0,2408.296656126285,223.441351546306,20.93376806642979,0
1,2,0,2078.365550649044,2443.042913704162,246.58486260864194,0
0,0,0,1466.9262416909587,1341.3593453484727,328.4630613792664,0
0,3,0,402.0793856137578,1738.0776043048797,72.92326543589877,0
3,11,1,65.45206920271416,2428.1028749741195,234.69749315653922,0
0,0,0,1167.0559538067607,1177.0982824875698,391.85513810722125,0
